Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
269498,B001EQ5OZU,A1RYESC2OULF1N,quacks,1,1,4,1302307200,Nice to find on line!,The grocery store where I shop discontinued this particular Sun Maid dried fruit mix. My husband loves to have this particular mix on his oatmeal in the morning.SO happy to find on line AND at a better than grocery store price.  My only complaint with the Sun Maid company is the fact that they went with larger pieces of fruit. We liked it even better when it was the small bite sizes.
250946,B004DOXI9O,A1VABWDOUQLULZ,S. K. Harrell,1,1,4,1316649600,Quite tasty,"I'm a fool for a ginger and chocolate combo, so I was excited to find these gluten-free cookies.  I was disappointed when I received them, as they were a bit smooshed and melted.  I'm in the dregs of a southeastern Summer, so I can't fault them on the heat too much.  However, if you're in the business of shipping something around the world delivering the product in good condition regardless of climate is a plus.  The cookies need to be better packaged for shipping and possibly kept cooler.<br /><br />I could always turn up the degree of darkness in the chocolate and gingeriness in the cookie, but they were tasty.  To note, they are not at all crispy as the packaging indicates.  I'm fine with that, but either the cookies I received weren't in top form per their description, or the description needs reworking.  Also, if I wasn't told they were gluten-free, I wouldn't have known.<br /><br />All said, it's a good cookie.  I'd have them again, and hope for better packaging and weather."
17476,B0045Z6K50,A2282LW6DBKXU7,"Clifford A. Jacobs ""Kuroshio""",12,12,4,1261872000,Newman's best coffee,"This is a high quality coffee particularly well suit for bold coffee drinkers.  The taste is strong and flavorful, but with no bitterness. I generally a morning coffee drinker since afternoon coffee upsets my stomach.  However, I can tolerate Newman's coffee in the afternoon, because of its well balanced favor and acidity.  Great value in the 80 K-Cup package."
447298,B004THGDWE,A19DOBD89YFGNU,Kerry Sano,0,0,4,1341878400,LOVE  Gina's Bonsai !!,I got a bamboo good luck bonsai from Gina's over a year and it is still going strong! They are high quality products that will last forever with the most basic of care. I will be purchasing more in the future.<br /><br />Thanks Gina's!
521175,B008ATDIDE,A29A0Q7AZJDKEQ,Dave Thompson,0,1,4,1290038400,Kashi GOLEAN Crunch! 15 oz. cereal,"Crunchy indeed! Careful when chewing,there may be the occasional hard chunk. The taste is sweet with a little taste of cinnamon. High in protein and fiber. I think kids would even like Kashi! I get 6 boxes every 6 months. The boxes were a little damaged but contents were fine."
414164,B000EIZ8FA,A1TKGQ0D9AMT9R,"Jessica Rasmussen ""Happy Mom""",3,3,4,1167782400,good but other flavors are better,"This not my favorite flavor but still very good.  My 15 month old son loves them and they are very nutritious too.  I prefer oatmeal raisin and apple pie, but this is good too.  Just don't like the peanut butter (too nuts and twigs tasting)."
517822,B005GTWCTM,ANMA1H8LGEVBF,"KeithNYC ""KeithInNYC""",0,0,4,1326067200,"While I prefer the red Lavazza for a drip machine, this is perfect for my espresso needs.....","Guys:<br />Although the price recently went up, I received this 4-pack for $12 shipped (using Subscribe and Save and an Amazon clipless coupon).  Although it has a very high concentration of robusta beans (60 or 70%) instead of the market-favored arabica beans (40 or 30%),  it's the robusta beans which produce such an excellent creamy and rich crema, from both my stove-top espresso maker and my Nespresso machine (I fill my own home-made capsules with this brand...see <a href=""http://www.amazon.com/gp/product/B005UP1M4I"">Ne-Cap Nespresso® Compatible Refill Capsules</a> ), and the espresso is absolutely perfect. No bitterness, just rich, dark and flavorful. Would buy again if it goes on sale (the Amazon price is still better than NYC supermarkets which sell one pack for $4.75),"
550861,B00429APXM,A3JLOIXFM75QNV,"Val ""LOTRMatrixHPLostFreak""",0,0,4,1346889600,"Awesome on flavor, size-not so much","I love these almonds-they are so tasty, healthy and great for a quick snack. However, the problem with these 100 cal. packs is that it becomes TOO quick of a snack. You can polish off the tiny bag in under 30 seconds. For almost $8, I'm not quite sure these are worth it."
457810,B001CHJ01A,A1W41MZE3IUDN6,R. Kemmerer,1,1,4,1268352000,Great tasting coffee....good flavor,"I have bought a few of the Gloria Jean's coffees and really enjoy this one.  The flavor is there, but not overbearing and the taste is smooth.  I would recommend this to anyone that likes flavored coffees."
566950,B000YHLS8W,ASTXN3QZFN8A8,"Bobby Caesar ""What Bob Thinks...""",28,30,4,1272412800,Great tasting and healthy... butttttttttt,"Pay close attention to expiry/Use-by dates. It develops dryness and slight rancidity when its close to expiry dates. And when they are on huge sale, thats the kind they are trying to clear out of inventory."
401304,B000CQG8B2,A30WNVV57QHQVG,A. Law,1,2,4,1242777600,Very different from bigelow and twinnings earl grey,"I can't say if I like it's formulation more or less than the bigelow and twinning's earl grey teas because it's so different that to me, I wouldn't have guessed it was 'earl grey' in a blind taste test (since I'm so used to the bigelow and twinnings formulations).  It's definitely a lot stronger than the other two in taste."
121916,B0009PM5DQ,A1J93FPSJS719X,B. Brojde,0,0,4,1350777600,Sweet indeed,"The product is as advertised and the quality is un-compromised.  The only issue I had was not knowing that by saying ""Sweet Li Hing Mui"" I was really getting something with virtually no saltiness to it.  They fine, just not what I was looking for.  I gave it 4 stars because there's nothing wrong with it, it's just that I, like others have commented, wanted something a bit more salty than these."
114086,B004FELBH8,A2RIAXGSBP65BJ,"Amanda Hamm ""writer""",0,0,4,1304294400,"Very good, almost too chewy","I really liked the taste and texture of these cookies.  Not overly sweet and just a little fruity.  They are very crispy and because they are fairly thin, a little hard to stop eating.  Excellant with hot chocolate and of course all the kids liked them, too.  My only minor complaint is that they get a little stuck in your teeth."
16980,B003XUJ564,A2C9XE9I8RSKNX,J. Johnson,4,4,4,1345161600,Pretty good flavor !  Great price !,"After reading all of the dented can reviews, I wasn't sure what to expect. I did get 3 dented cans out of the 12- one was a mild ding, one was fair, and one was such that if I'd been picking it out at the grocery store, I would have looked for a different one- I just ate that one first.  Oddly, they were cans that came from the MIDDLE of the case- so something that happened at the manufacturer- NOT Amazon.  The cardboard tray was unscathed.  ConAgra needs to  do a quality control check on their can dinging area.<br /><br />Anyway, the flavor is pretty good. The first bite wasn't impressive, but since I'm on a fixed income, I only throw away stuff that is about to make me hurl, so I kept eating it.  It got better, and I am glad I got the product.  There were 7 ravioli in the whole can. That is a bit skimpy, but since it was going to be the only thing I had, I ate the whole can and was quite satisfied.  The sauce is much more flavorful than the Chef-Boyardee regular beef ravioli that I had as a kid, and tastes more Italian.<br /><br />The WHOLE can has 480 calories, 10 gms of fat, 78 gms of carbs, and 18 gms of protein.  There are also 10 gms of fiber in the whole can.  The serving size says that  the can is about 2 servings.  Hmm.... maybe for a young kid, or if there was a good salad, and fruit on the side, but I have too much pain to make full meals.  I have to make do.  There are 1 1/2 cups of vegetables per can- so that's good.<br /><br />No preservatives or MSG.  Unfortunately, it probably contains GMO sources of soy and wheat.<br /><br />I originally got these to have on hand for power outages, as I have a gas oven and could heat this up.  The expiration date is for 2 years from now, so that's good.  I can keep them in the pantry for such occasions, but can also see being fine with eating them on days when it's just too hard to come up with anything else."
70642,B000FNB3AI,A17K2QBP5L3F8P,Sungyung Kim,0,0,4,1226793600,healthy ingredients,"i don't eat them often.. i'm not a big cookie eater..<br />i wasn't grown up with the holiday sweets, being asian, and growing up with grand parents..<br />but these are great.! the ingredients are what i love<br />when i look at the nutritional packaging, its not as attractive..<br />but the sugar and fat are from natural sources like fruit juice (which contains vitamins and minerals) and sun flower seeds and unprocessed  vegetable oil.. essential fatty acids..<br />the taste is also good, a bit too sweet for me, but i like the chewy sunfloer seeds"
